,0,1,2
0,-3.1239401521740326,2.789139237969537,-2.8188341845800347
1,-2.583076400276953,-2.4814631689984368,-3.616921201470459
2,2.576514840510013,-2.716311504219534,-3.4130412371061283
3,3.2400082310035137,3.0195705732453484,-2.3676994877140074
